OBJECTID,MISCTYPE,COMMENTS,SHAPE_STArea__,SHAPE_STLength__,OBJECTID_1,SHAPE__Area,SHAPE__Length
807,Deck_Porch_Patio,none,,,807,26.015625,20.4807522393189
808,Deck_Porch_Patio,none,,,808,34.27734375,23.6691447532816
809,Deck_Porch_Patio,none,,,809,15.6171875,15.8300761904638
810,Deck_Porch_Patio,none,,,810,22.0703125,19.1231685535757
811,Deck_Porch_Patio,none,,,811,32.80859375,23.2222580349292
812,Deck_Porch_Patio,none,,,812,24.171875,23.775475861154
813,Deck_Porch_Patio,none,,,813,38.3984375,25.5250373967554
814,Deck_Porch_Patio,none,,,814,14.8125,19.6921343627615
815,Deck_Porch_Patio,none,,,815,56.3203125,30.0852382063476
816,Deck_Porch_Patio,none,,,816,22.546875,19.0947732370006
817,Deck_Porch_Patio,none,,,817,84.37109375,38.8451951460436
818,Deck_Porch_Patio,none,,,818,14.98828125,16.6103246724486
819,Deck_Porch_Patio,none,,,819,47.4375,28.1711554780037
820,Deck_Porch_Patio,none,,,820,45.16015625,27.3629555006323
821,Deck_Porch_Patio,none,,,821,25.18359375,24.1958832357723
822,Deck_Porch_Patio,none,,,822,107.19140625,43.0268942632001
823,Deck_Porch_Patio,none,,,823,35.8671875,24.1876917474293
824,Deck_Porch_Patio,none,,,824,27.296875,23.1730416748313
825,Deck_Porch_Patio,none,,,825,34.3515625,23.5289949042132
826,Deck_Porch_Patio,none,,,826,151.08203125,62.4587803543325
827,Building Canopy,none,,,827,9.9375,12.6465328890954
828,Deck_Porch_Patio,none,,,828,37.41796875,30.5701051002363
829,Deck_Porch_Patio,none,,,829,7.140625,15.5962980379644
830,Deck_Porch_Patio,none,,,830,34.28515625,24.0117682955675
831,Deck_Porch_Patio,none,,,831,19.30859375,28.703522694448
832,Deck_Porch_Patio,none,,,832,17.23046875,17.0419106966999
833,Deck_Porch_Patio,none,,,833,38.92578125,25.9047469523533
834,Deck_Porch_Patio,none,,,834,32.5625,25.3758631960699
835,Deck_Porch_Patio,none,,,835,52.33203125,34.6522615339487
836,Deck_Porch_Patio,none,,,836,18.53125,16.6923897574373
837,Deck_Porch_Patio,none,,,837,154.75,72.1803798266934
838,Deck_Porch_Patio,none,,,838,24.4453125,19.8135392187508
839,Deck_Porch_Patio,none,,,839,12.94921875,15.6511380279172
840,Deck_Porch_Patio,none,,,840,13.390625,15.1589572754464
841,Deck_Porch_Patio,none,,,841,67.25390625,57.9332910913433
842,Deck_Porch_Patio,none,,,842,52.1875,28.9034663715391
843,Deck_Porch_Patio,none,,,843,353.73828125,84.993806803264
844,Deck_Porch_Patio,none,,,844,9.296875,14.155076035977
845,Deck_Porch_Patio,none,,,845,22.1015625,19.6652623738949
846,Deck_Porch_Patio,none,,,846,17.75390625,17.1735912475394
847,Deck_Porch_Patio,none,,,847,43.20703125,29.0656474800418
848,Deck_Porch_Patio,none,,,848,6.75,10.7791133168825
849,Deck_Porch_Patio,none,,,849,20.30078125,18.6960056431684
850,Tank,none,,,850,1206.0859375,124.468714780326
851,Deck_Porch_Patio,none,,,851,26.38671875,22.3147747029721
852,Deck_Porch_Patio,none,,,852,32.75390625,23.37001385195
853,Deck_Porch_Patio,none,,,853,9.59765625,15.3228628375685
854,Deck_Porch_Patio,none,,,854,20.68359375,18.6600796482952
855,Deck_Porch_Patio,none,,,855,4.7890625,13.3752723085061
856,Deck_Porch_Patio,none,,,856,37.8515625,25.3123226967364
857,Deck_Porch_Patio,none,,,857,32.54296875,24.5264422310588
858,Deck_Porch_Patio,none,,,858,23.1953125,19.4188209470037
859,Deck_Porch_Patio,none,,,859,26.3125,23.7387557466369
860,Deck_Porch_Patio,none,,,860,50.03515625,37.5745323588347
861,Deck_Porch_Patio,none,,,861,40.34375,28.7596138678184
862,Deck_Porch_Patio,none,,,862,22.16796875,19.4984621306589
863,Deck_Porch_Patio,none,,,863,22.16796875,18.2638646366585
864,Deck_Porch_Patio,none,,,864,37.8203125,27.887170204114
865,Deck_Porch_Patio,none,,,865,238.75390625,140.067177584829
866,Deck_Porch_Patio,none,,,866,97.3671875,55.2576654024087
867,Deck_Porch_Patio,none,,,867,24.2734375,21.7504072315022
868,Deck_Porch_Patio,none,,,868,37.9375,24.6563590821971
869,Deck_Porch_Patio,none,,,869,24.4609375,19.8019083559364
870,Deck_Porch_Patio,none,,,870,18.18359375,17.057211200986
871,Deck_Porch_Patio,none,,,871,60.45703125,33.8533884174879
872,Deck_Porch_Patio,none,,,872,11.44140625,14.3575111661352
873,Deck_Porch_Patio,none,,,873,81.46484375,46.6148941892157
874,Deck_Porch_Patio,none,,,874,49.609375,30.4570314902964
875,Deck_Porch_Patio,none,,,875,201.52734375,100.865293031499
876,Deck_Porch_Patio,none,,,876,41.3515625,27.7959517165502
877,Deck_Porch_Patio,none,,,877,15.48828125,16.544036895302
878,Deck_Porch_Patio,none,,,878,134.125,52.303263067234
879,Deck_Porch_Patio,none,,,879,51.54296875,48.2967885738562
880,Deck_Porch_Patio,none,,,880,35.2109375,24.9230861948219
881,Deck_Porch_Patio,none,,,881,171.94921875,88.7839153656483
882,Deck_Porch_Patio,none,,,882,24.64453125,25.8182006167674
883,Deck_Porch_Patio,none,,,883,50.24609375,29.315823277059
884,Deck_Porch_Patio,none,,,884,26.5078125,20.7766283197416
885,Deck_Porch_Patio,none,,,885,11.4609375,16.2381175018771
886,Deck_Porch_Patio,none,,,886,29.04296875,26.9054182349002
887,Deck_Porch_Patio,none,,,887,61.98828125,35.2371614412126
888,Deck_Porch_Patio,none,,,888,43.13671875,26.2745176473953
889,Deck_Porch_Patio,none,,,889,18.24609375,18.1788732631046
890,Deck_Porch_Patio,none,,,890,22.30078125,19.0000338806336
891,Deck_Porch_Patio,none,,,891,46.390625,29.132847298642
892,Deck_Porch_Patio,none,,,892,41.359375,26.3835211474644
893,Deck_Porch_Patio,none,,,893,19.8203125,17.8611212223323
894,Deck_Porch_Patio,none,,,894,68.859375,45.6968467221214
895,Deck_Porch_Patio,none,,,895,17.9375,16.9771521825901
896,Deck_Porch_Patio,none,,,896,44.13671875,26.9955901243262
897,Deck_Porch_Patio,none,,,897,24.73828125,20.0056197738308
898,Deck_Porch_Patio,none,,,898,18.2109375,23.4605101909275
899,Deck_Porch_Patio,none,,,899,83.1171875,37.6125718577648
900,Deck_Porch_Patio,none,,,900,14.41015625,15.5168288770532
901,Deck_Porch_Patio,none,,,901,72.203125,34.6007889240107
902,Deck_Porch_Patio,none,,,902,10.65625,13.1670467444695
903,Deck_Porch_Patio,none,,,903,7.9609375,12.6760551205049
904,Deck_Porch_Patio,none,,,904,72.41015625,32.7794713931215
905,Deck_Porch_Patio,none,,,905,27.48046875,21.4892355985618
906,Deck_Porch_Patio,none,,,906,65.8046875,32.823204394843
907,Deck_Porch_Patio,none,,,907,36.8984375,24.5741835622358
908,Deck_Porch_Patio,none,,,908,35.44921875,23.8328029915522
909,Deck_Porch_Patio,none,,,909,84.04296875,37.9511144816038
910,Deck_Porch_Patio,none,,,910,25.37890625,21.1049543409282
911,Deck_Porch_Patio,none,,,911,16.15234375,17.5344061703769
912,Deck_Porch_Patio,none,,,912,46.72265625,34.1594141213298
913,Deck_Porch_Patio,none,,,913,39.5859375,29.4009663651788
914,Deck_Porch_Patio,none,,,914,109.73046875,47.8108333079078
915,Deck_Porch_Patio,none,,,915,21.5546875,18.9375085535494
916,Deck_Porch_Patio,none,,,916,22.41015625,20.6777264109533
917,Deck_Porch_Patio,none,,,917,14.78125,17.4670822979405
918,Deck_Porch_Patio,none,,,918,40.7890625,26.5637158404328
919,Deck_Porch_Patio,none,,,919,14.69140625,16.323938120361
920,Deck_Porch_Patio,none,,,920,32.015625,24.226967513981
921,Deck_Porch_Patio,none,,,921,116.515625,51.181260565161
922,Deck_Porch_Patio,none,,,922,12.74609375,15.1554126549502
923,Deck_Porch_Patio,none,,,923,40.375,31.4649787052111
924,Deck_Porch_Patio,none,,,924,14.6171875,15.4053401823002
925,Deck_Porch_Patio,none,,,925,23.72265625,19.4866007379445
926,Deck_Porch_Patio,none,,,926,102.046875,74.0272826810513
927,Deck_Porch_Patio,none,,,927,17.55859375,16.9753543533902
928,Deck_Porch_Patio,none,,,928,96.8984375,47.123437311906
929,Deck_Porch_Patio,none,,,929,7.8359375,14.2645146940852
930,Deck_Porch_Patio,none,,,930,30.6484375,22.8082864848919
931,Deck_Porch_Patio,none,,,931,98.7421875,52.4487520096112
932,Deck_Porch_Patio,none,,,932,36.13671875,27.9316615468687
933,Deck_Porch_Patio,none,,,933,80.05078125,35.9062074781485
934,Deck_Porch_Patio,none,,,934,20.703125,18.3138389914998
935,Deck_Porch_Patio,none,,,935,5.73828125,9.83080323140674
936,Deck_Porch_Patio,none,,,936,56.9453125,30.1906383303896
937,Deck_Porch_Patio,none,,,937,32.2265625,23.4367280077652
938,Deck_Porch_Patio,none,,,938,26.06640625,22.7602120525637
939,Deck_Porch_Patio,none,,,939,16.05859375,16.1469426555279
940,Deck_Porch_Patio,none,,,940,21.203125,18.7162807913392
941,Building Canopy,none,,,941,45.109375,27.7857953233808
942,Deck_Porch_Patio,none,,,942,49.26171875,37.0856376954335
943,Deck_Porch_Patio,none,,,943,115.34765625,57.4013527464672
944,Deck_Porch_Patio,none,,,944,182.125,64.9813300810905
945,Deck_Porch_Patio,none,,,945,60.65625,39.5253514278727
946,Deck_Porch_Patio,none,,,946,82.40625,66.8938558284644
947,Deck_Porch_Patio,none,,,947,25.85546875,24.56144129367
948,Deck_Porch_Patio,none,,,948,14.1015625,15.6728135018519
949,Deck_Porch_Patio,none,,,949,8.08984375,15.8698931687208
950,Deck_Porch_Patio,none,,,950,26.00390625,41.9838257533584
951,Deck_Porch_Patio,none,,,951,33.1171875,24.7469515741593
952,Deck_Porch_Patio,none,,,952,14.953125,16.3963161381303
953,Deck_Porch_Patio,none,,,953,15.61328125,15.8119461072528
954,Deck_Porch_Patio,none,,,954,27.62109375,21.0506999981878
955,Deck_Porch_Patio,none,,,955,68.4453125,36.37511283001
956,Deck_Porch_Patio,none,,,956,33.79296875,24.527659528866
957,Deck_Porch_Patio,none,,,957,96.0390625,51.4303401716687
958,Deck_Porch_Patio,none,,,958,22.08984375,19.9038490672475
959,Deck_Porch_Patio,none,,,959,10.453125,14.6204361738004
960,Deck_Porch_Patio,none,,,960,14.08203125,15.4805793928482
961,Deck_Porch_Patio,none,,,961,42.8046875,41.9642592248679
962,Deck_Porch_Patio,none,,,962,16.90625,16.5056324267926
963,Deck_Porch_Patio,none,,,963,48.08984375,30.2028393254059
964,Deck_Porch_Patio,none,,,964,40.6484375,26.9472588819452
965,Deck_Porch_Patio,none,,,965,80.2890625,48.216593286283
966,Deck_Porch_Patio,none,,,966,36.73828125,24.2733432252671
967,Deck_Porch_Patio,none,,,967,55.9765625,45.7075487311225
968,Deck_Porch_Patio,none,,,968,72.19140625,44.4862099009443
969,Deck_Porch_Patio,none,,,969,100.55859375,42.9830155527319
970,Deck_Porch_Patio,none,,,970,23.26171875,19.4534122171412
971,Deck_Porch_Patio,none,,,971,7.390625,12.4166117844372
972,Deck_Porch_Patio,none,,,972,15.25,16.8008964644576
973,Building Canopy,none,,,973,234.359375,62.0389322293955
974,Deck_Porch_Patio,none,,,974,16.23046875,16.4174691241956
975,Deck_Porch_Patio,none,,,975,13.4765625,16.2999204555865
976,Deck_Porch_Patio,none,,,976,106.81640625,43.848632463661
977,Deck_Porch_Patio,none,,,977,49.87890625,38.2053815707684
978,Deck_Porch_Patio,none,,,978,62.43359375,33.0211860840823
979,Deck_Porch_Patio,none,,,979,30.17578125,21.6189004633444
980,Deck_Porch_Patio,none,,,980,40.4765625,27.3113269616329
981,Deck_Porch_Patio,none,,,981,24.33203125,20.7849667845681
982,Deck_Porch_Patio,none,,,982,27.37890625,22.6712533893222
983,Deck_Porch_Patio,none,,,983,32.21484375,29.5860439787082
984,Deck_Porch_Patio,none,,,984,14.828125,18.0138288791242
985,Deck_Porch_Patio,none,,,985,54.53125,30.6933222287536
986,Deck_Porch_Patio,none,,,986,118.12109375,60.142323793954
987,,none,,,987,19.81640625,17.5402547034937
988,Deck_Porch_Patio,none,,,988,23.24609375,19.9212774268267
989,Deck_Porch_Patio,none,,,989,24.3125,19.7259367109664
990,Deck_Porch_Patio,none,,,990,24.23046875,20.0211351567759
991,Deck_Porch_Patio,none,,,991,30.21484375,24.7285781866721
992,Deck_Porch_Patio,none,,,992,39.0859375,29.0680440840213
993,Deck_Porch_Patio,none,,,993,49.40625,35.6607088589228
994,Deck_Porch_Patio,none,,,994,9.00390625,15.8301927197287
995,Deck_Porch_Patio,none,,,995,134.13671875,104.178229236304
996,Deck_Porch_Patio,none,,,996,56.0546875,30.1842074203739
997,Deck_Porch_Patio,none,,,997,15.53125,17.5609602216526
998,Deck_Porch_Patio,none,,,998,39.296875,25.1355222710949
999,Deck_Porch_Patio,none,,,999,44.26171875,27.2415228419943
1000,Deck_Porch_Patio,none,,,1000,17.8984375,17.0169915485212
1001,Deck_Porch_Patio,none,,,1001,17.15234375,16.6784274912431
1002,Deck_Porch_Patio,none,,,1002,35.87890625,22.6871340715895
1003,Deck_Porch_Patio,none,,,1003,83.6171875,70.3510345129665
1004,Deck_Porch_Patio,none,,,1004,66.0703125,39.2210969182275
1005,Deck_Porch_Patio,none,,,1005,53.625,30.8775817841986
1006,Deck_Porch_Patio,none,,,1006,18.94921875,18.4187206913445
1007,Deck_Porch_Patio,none,,,1007,34.78125,25.3202676463662
1008,Deck_Porch_Patio,none,,,1008,45.578125,27.0095260404635
1009,Deck_Porch_Patio,none,,,1009,87.140625,48.1024921471526
1010,Deck_Porch_Patio,none,,,1010,25.4375,20.2555720589048
1011,Deck_Porch_Patio,none,,,1011,17.3125,16.7684158793564
1012,Deck_Porch_Patio,none,,,1012,26.421875,20.8881529716718
1013,Deck_Porch_Patio,none,,,1013,47.6796875,27.7147606077144
1014,Deck_Porch_Patio,none,,,1014,39.9609375,26.516959017659
1015,Deck_Porch_Patio,none,,,1015,48.8359375,28.0015023689853
1016,Deck_Porch_Patio,none,,,1016,33.3828125,23.1327132429244
1017,Deck_Porch_Patio,none,,,1017,9.5703125,13.1603770012665
1018,Deck_Porch_Patio,none,,,1018,12.9609375,18.5453637371872
1019,Deck_Porch_Patio,none,,,1019,52.265625,38.3158846434778
1020,Deck_Porch_Patio,none,,,1020,113.78515625,48.1219147440328
1021,Deck_Porch_Patio,none,,,1021,21.328125,20.7122347433109
1022,Deck_Porch_Patio,none,,,1022,86.625,38.5018876562176
1023,Deck_Porch_Patio,none,,,1023,17.46484375,17.5357194008946
1024,Building Canopy,none,,,1024,13.95703125,17.1375392786957
1025,Deck_Porch_Patio,none,,,1025,25.8046875,20.3307033475217
1026,Deck_Porch_Patio,none,,,1026,34.7734375,23.6015687638257
1027,Deck_Porch_Patio,none,,,1027,9.46875,12.3210670886568
1028,Deck_Porch_Patio,none,,,1028,23.82421875,19.5838286018031
1029,Deck_Porch_Patio,none,,,1029,28.19921875,21.7070664410861
1030,Deck_Porch_Patio,none,,,1030,23.94140625,19.7598999948562
1031,Deck_Porch_Patio,none,,,1031,17.59765625,16.8630264351151
1032,Deck_Porch_Patio,none,,,1032,15.21875,16.8253372260948
1033,Deck_Porch_Patio,none,,,1033,54.48828125,34.0454746309661
1034,Deck_Porch_Patio,none,,,1034,76.53515625,39.8184004685565
1035,Deck_Porch_Patio,none,,,1035,91.33203125,41.4204942731125
1036,Deck_Porch_Patio,none,,,1036,53.8203125,32.3542860135754
1037,Deck_Porch_Patio,none,,,1037,14.38671875,15.766476084993
1038,Deck_Porch_Patio,none,,,1038,32,22.8442456599065
1039,Deck_Porch_Patio,none,,,1039,9.375,12.4275389894911
1040,Deck_Porch_Patio,none,,,1040,14.546875,15.2743492629221
1041,Deck_Porch_Patio,none,,,1041,7.47265625,12.9667934222095
1042,Deck_Porch_Patio,none,,,1042,34.86328125,25.9347694592107
1043,Deck_Porch_Patio,none,,,1043,46.58984375,33.5676546370217
1044,Deck_Porch_Patio,none,,,1044,142.1953125,52.4337891825575
1045,Deck_Porch_Patio,none,,,1045,14.03515625,15.3011508642593
1046,Deck_Porch_Patio,none,,,1046,26.84375,20.819838412333
1047,Deck_Porch_Patio,none,,,1047,39.94921875,30.4734903746186
1048,Deck_Porch_Patio,none,,,1048,62.62890625,33.9091181404945
1049,Deck_Porch_Patio,none,,,1049,45.23828125,27.7187926460977
1050,Deck_Porch_Patio,none,,,1050,81.5703125,37.6255537149803
1051,Deck_Porch_Patio,none,,,1051,53.23046875,32.3644071573242
1052,Deck_Porch_Patio,none,,,1052,24.43359375,20.451893655347
1053,Deck_Porch_Patio,none,,,1053,43.94140625,46.655414633985
1054,Deck_Porch_Patio,none,,,1054,26.8203125,20.7426286838972
1055,Deck_Porch_Patio,none,,,1055,18.8828125,17.3830175360299
1056,Deck_Porch_Patio,none,,,1056,55.42578125,32.1818842400038
1057,Deck_Porch_Patio,none,,,1057,23.6953125,19.4819371832267
1058,Deck_Porch_Patio,none,,,1058,28.86328125,22.2672896190328
1059,Deck_Porch_Patio,none,,,1059,26.01953125,25.2837513443441
1060,Deck_Porch_Patio,none,,,1060,63.55078125,30.3200052874172
1061,Deck_Porch_Patio,none,,,1061,39.85546875,25.3101738621548
1062,Deck_Porch_Patio,none,,,1062,43.94921875,50.7294891868681
1063,Deck_Porch_Patio,none,,,1063,29.88671875,21.8693095675174
1064,Deck_Porch_Patio,none,,,1064,45.125,27.0909215639861
1065,Deck_Porch_Patio,none,,,1065,12.66015625,14.3316830823013
1066,Deck_Porch_Patio,none,,,1066,9.34765625,12.2377394762532
1067,Deck_Porch_Patio,none,,,1067,24.6015625,19.9104920719717
1068,Deck_Porch_Patio,none,,,1068,19.19921875,17.6503270579922
1069,,none,,,1069,13.9296875,14.9510172335424
1070,Deck_Porch_Patio,none,,,1070,13.43359375,15.2437853504996
1071,Deck_Porch_Patio,none,,,1071,46.171875,32.5415431938281
1072,Deck_Porch_Patio,none,,,1072,41.4765625,25.7613906489546
1073,Deck_Porch_Patio,none,,,1073,34.59765625,25.2009324573301
1074,Deck_Porch_Patio,none,,,1074,57.80859375,30.4290071693251
1075,Deck_Porch_Patio,none,,,1075,29.3046875,27.4201962184038
1076,Deck_Porch_Patio,none,,,1076,35.80078125,23.4328039933899
1077,Deck_Porch_Patio,none,,,1077,17.1484375,16.6823922715293
1078,Deck_Porch_Patio,none,,,1078,11.91015625,14.6628876431565
1079,Deck_Porch_Patio,none,,,1079,54.08203125,33.7969186950868
1080,Deck_Porch_Patio,none,,,1080,15.58984375,16.9591444915003
1081,Deck_Porch_Patio,none,,,1081,11.44140625,15.3615238390512
1082,Deck_Porch_Patio,none,,,1082,7.390625,10.8938085594396
1083,Deck_Porch_Patio,none,,,1083,10.2578125,15.0689400306716
1084,Deck_Porch_Patio,none,,,1084,41.23828125,26.1851441083456
1085,Deck_Porch_Patio,none,,,1085,17.1875,17.8139651062658
1086,Deck_Porch_Patio,none,,,1086,51.6875,28.2882720937013
1087,Deck_Porch_Patio,none,,,1087,16.42578125,16.2612198044878
1088,Deck_Porch_Patio,none,,,1088,10.1171875,15.0565650080272
1089,Deck_Porch_Patio,none,,,1089,14.96484375,15.4830152418389
1090,Deck_Porch_Patio,none,,,1090,51.75390625,31.9590833019372
1091,Deck_Porch_Patio,none,,,1091,25.484375,20.193786825169
1092,Building Canopy,none,,,1092,33.07421875,23.8916093338418
1093,Deck_Porch_Patio,none,,,1093,55.046875,34.617153854928
1094,Deck_Porch_Patio,none,,,1094,17.7421875,16.9961284949714
1095,Deck_Porch_Patio,none,,,1095,38.80859375,26.1886407051274
1096,Deck_Porch_Patio,none,,,1096,38.9140625,24.9540787547331
1097,Deck_Porch_Patio,none,,,1097,46.81640625,28.3565168319797
1098,Deck_Porch_Patio,none,,,1098,17.8515625,17.9059208945344
1099,Deck_Porch_Patio,none,,,1099,57.55078125,36.1021389609657
1100,Deck_Porch_Patio,none,,,1100,55.72265625,32.6983027154557
1101,Deck_Porch_Patio,none,,,1101,44.1171875,28.9966147405772
1102,Deck_Porch_Patio,none,,,1102,74.625,36.5132540860851
1103,Deck_Porch_Patio,none,,,1103,109.33984375,102.251948200023
1104,Deck_Porch_Patio,none,,,1104,49.25390625,28.1682458826351
1105,Deck_Porch_Patio,none,,,1105,21.71875,18.728206426408
1106,Deck_Porch_Patio,none,,,1106,164.09375,108.522317694242
1107,Deck_Porch_Patio,none,,,1107,27.47265625,22.4067247832997
1108,Deck_Porch_Patio,none,,,1108,18.7578125,17.8997635993738
1109,Deck_Porch_Patio,none,,,1109,23.50390625,19.8885750195924
1110,Deck_Porch_Patio,none,,,1110,29.29296875,22.0894602114542
1111,Deck_Porch_Patio,none,,,1111,32.125,27.5587472175774
1112,Deck_Porch_Patio,none,,,1112,23.078125,19.2211071372599
1113,Deck_Porch_Patio,none,,,1113,46.66015625,27.2848222651438
1114,Deck_Porch_Patio,none,,,1114,30.765625,23.4998589243053
1115,Deck_Porch_Patio,none,,,1115,53.5625,28.4871907610888
1116,Deck_Porch_Patio,none,,,1116,57.25,31.7407172552918
1117,Deck_Porch_Patio,none,,,1117,38.16015625,33.5385353609002
1118,Deck_Porch_Patio,none,,,1118,103.4609375,63.8440777108623
1119,Deck_Porch_Patio,none,,,1119,17.7578125,16.9204418219019
1120,Deck_Porch_Patio,none,,,1120,39.51171875,34.3225250910618
1121,Deck_Porch_Patio,none,,,1121,55.921875,39.0610985551159
1122,Deck_Porch_Patio,none,,,1122,11.84765625,16.7444948126947
1123,Deck_Porch_Patio,none,,,1123,44.890625,26.8346161017929
1124,Deck_Porch_Patio,none,,,1124,40.53125,29.3371970479967
1125,Deck_Porch_Patio,none,,,1125,51.52734375,30.2326317550961
1126,Deck_Porch_Patio,none,,,1126,9.33984375,12.2715393642313
1127,Deck_Porch_Patio,none,,,1127,49.359375,28.7584274910612
1128,Deck_Porch_Patio,none,,,1128,29.32421875,21.8642492554086
1129,Deck_Porch_Patio,none,,,1129,47.2578125,30.6047234616205
1130,Deck_Porch_Patio,none,,,1130,31.42578125,24.424303534137
1131,Deck_Porch_Patio,none,,,1131,7.234375,11.8421014907772
1132,Deck_Porch_Patio,none,,,1132,27.5078125,21.0285796499657
1133,Deck_Porch_Patio,none,,,1133,50.2890625,26.4528425009479
1134,Deck_Porch_Patio,none,,,1134,68.6484375,37.7644707816746
1135,Deck_Porch_Patio,none,,,1135,58.33984375,31.1808939441829
1136,Deck_Porch_Patio,none,,,1136,34.32421875,25.5550103594978
1137,Deck_Porch_Patio,none,,,1137,61.2890625,33.1014630034417
1138,Deck_Porch_Patio,none,,,1138,42.578125,26.9601226727519
1139,Deck_Porch_Patio,none,,,1139,67.77734375,33.0953490998888
1140,Deck_Porch_Patio,none,,,1140,28.4453125,21.3345834917849
1141,Deck_Porch_Patio,none,,,1141,99.94921875,40.3876309306114
1142,Deck_Porch_Patio,none,,,1142,22.3984375,19.0597206663314
1143,Deck_Porch_Patio,none,,,1143,2.80078125,14.2816209531162
1144,Deck_Porch_Patio,none,,,1144,28.859375,21.5155408649995
1145,Deck_Porch_Patio,none,,,1145,61.2734375,35.1405726888431
1146,Deck_Porch_Patio,none,,,1146,41.30859375,25.7243707846526
1147,Deck_Porch_Patio,none,,,1147,18.83984375,17.4236622522742
1148,Deck_Porch_Patio,none,,,1148,29.2421875,23.4520153978743
1149,Deck_Porch_Patio,none,,,1149,38.62109375,25.0844401596477
1150,Deck_Porch_Patio,none,,,1150,31.33984375,23.1072308026913
1151,Deck_Porch_Patio,none,,,1151,53.140625,31.2760178531337
1152,Deck_Porch_Patio,none,,,1152,12.15625,18.4271005021373
1153,Deck_Porch_Patio,none,,,1153,22.546875,19.0394213255919
1154,Deck_Porch_Patio,none,,,1154,37.59765625,24.5952952954381
1155,Deck_Porch_Patio,none,,,1155,55.0625,40.0152208457588
1156,Deck_Porch_Patio,none,,,1156,21.78125,19.0101902932035
1157,Deck_Porch_Patio,none,,,1157,70.86328125,43.6773584483418
1158,Deck_Porch_Patio,none,,,1158,58.2890625,33.4621327025511
1159,Deck_Porch_Patio,none,,,1159,20.4765625,18.2586319196721
1160,Deck_Porch_Patio,none,,,1160,30.1953125,22.0684012329516
1161,Deck_Porch_Patio,none,,,1161,38.07421875,27.0357720969067
1162,Deck_Porch_Patio,none,,,1162,48.5234375,28.0222020325642
1163,Deck_Porch_Patio,none,,,1163,20.3828125,19.7251593978135
1164,Deck_Porch_Patio,none,,,1164,13.5234375,17.410084155697
1165,Deck_Porch_Patio,none,,,1165,38.296875,26.5428556473622
1166,Deck_Porch_Patio,none,,,1166,724.7109375,262.127574368846
1167,Deck_Porch_Patio,none,,,1167,323.8515625,156.193051912096
1168,Deck_Porch_Patio,none,,,1168,22.75390625,19.1147060334529
1169,Deck_Porch_Patio,none,,,1169,21.0078125,21.6634956902949
1170,Deck_Porch_Patio,none,,,1170,29.859375,21.888209583641
1171,Deck_Porch_Patio,none,,,1171,18.0703125,17.0082312510655
1172,Deck_Porch_Patio,none,,,1172,6.71875,11.1885168769985
1173,Deck_Porch_Patio,none,,,1173,119.25390625,61.6439702027047
1174,Deck_Porch_Patio,none,,,1174,16.03125,19.9825383297365
1175,Deck_Porch_Patio,none,,,1175,37.86328125,26.7172176155149
1176,Deck_Porch_Patio,none,,,1176,67.45703125,34.7904096653904
1177,Deck_Porch_Patio,none,,,1177,38.47265625,25.343818773657
1178,Deck_Porch_Patio,none,,,1178,17.17578125,15.556440144324
1179,Deck_Porch_Patio,none,,,1179,105.140625,53.6330809654928
1180,Deck_Porch_Patio,none,,,1180,19.26171875,17.5572607245983
1181,Deck_Porch_Patio,none,,,1181,48.51171875,30.2646023740511
1182,Deck_Porch_Patio,none,,,1182,16.5703125,16.1846323307481
1183,Deck_Porch_Patio,none,,,1183,37.05859375,24.9880344452922
1184,Deck_Porch_Patio,none,,,1184,12.94921875,14.4091541133378
1185,Deck_Porch_Patio,none,,,1185,7.48828125,11.1475557528578
1186,Deck_Porch_Patio,none,,,1186,27.23828125,23.7235184033006
1187,Deck_Porch_Patio,none,,,1187,34.83984375,24.6051028892471
1188,Deck_Porch_Patio,none,,,1188,39.08984375,25.489863431851
1189,Deck_Porch_Patio,none,,,1189,23.1171875,19.4035205290067
1190,Deck_Porch_Patio,none,,,1190,10.1796875,12.9144633205794
1191,Deck_Porch_Patio,none,,,1191,32.08203125,22.6544207043735
1192,Deck_Porch_Patio,none,,,1192,47.4765625,25.9663897413991
1193,Deck_Porch_Patio,none,,,1193,26.890625,21.3707777420863
1194,Deck_Porch_Patio,none,,,1194,76.66015625,38.0851424854539
1195,Deck_Porch_Patio,none,,,1195,23.1171875,19.2907969606707
1196,Deck_Porch_Patio,none,,,1196,87.375,38.6709326279336
1197,Deck_Porch_Patio,none,,,1197,15.45703125,17.2333105528816
1198,Tank,none,,,1198,92.54296875,34.1655027630939
1199,Deck_Porch_Patio,none,,,1199,14.77734375,15.6672604969891
1200,Deck_Porch_Patio,none,,,1200,112.015625,99.5751808293343
1201,Deck_Porch_Patio,none,,,1201,47.66796875,28.1728038341988
1202,Deck_Porch_Patio,none,,,1202,73.1484375,39.9620664204423
1203,Deck_Porch_Patio,none,,,1203,163.22265625,65.2320548196415
1204,Deck_Porch_Patio,none,,,1204,11.3203125,13.5674573080756
1205,Deck_Porch_Patio,none,,,1205,38.47265625,29.4385721315645
1206,Deck_Porch_Patio,none,,,1206,59.92578125,33.1705846871357
1207,Deck_Porch_Patio,none,,,1207,13.34765625,16.4811727960879
1208,Deck_Porch_Patio,none,,,1208,34.07421875,23.9934190937074
1209,Deck_Porch_Patio,none,,,1209,29.91796875,23.5728593876217
